image_name,image_url,height,width,rotation_angle,annotations/0/id,annotations/0/category_name,annotations/0/area,annotations/0/creator,annotations/0/keypoints/0,annotations/0/keypoints/1,annotations/0/keypoints/2,annotations/0/keypoints/3,annotations/0/keypoints/4,annotations/0/keypoints/5,annotations/0/keypoints/6,annotations/0/keypoints/7,annotations/0/keypoints/8,annotations/0/keypoints/9,annotations/0/keypoints/10,annotations/0/keypoints/11,annotations/0/keypoints/12,annotations/0/keypoints/13,annotations/0/keypoints/14,annotations/0/keypoints/15,annotations/0/keypoints/16,annotations/0/keypoints/17,annotations/0/keypoints/18,annotations/0/keypoints/19,annotations/0/keypoints/20,annotations/0/keypoints/21,annotations/0/keypoints/22,annotations/0/keypoints/23,annotations/0/keypoints/24,annotations/0/keypoints/25,annotations/0/keypoints/26,annotations/0/keypoints/27,annotations/0/keypoints/28,annotations/0/keypoints/29
302.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea29f1126500b57d91f08.png,480,640,0,62aed56ebb1886000cae6fab,acupoints,0,nguyenhoainamfs0502@gmail.com,91,154,2,104,95,2,125,108,2,156,115,2,182,97,2,217,71,2,255,96,2,219,44,2,161,36,2,122,61,2
303.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ad1126500b57d91f1d.png,480,640,0,62aed577bb1886000cae6fb0,acupoints,0,nguyenhoainamfs0502@gmail.com,89,149,2,103,100,2,126,105,2,154,111,2,174,97,2,223,72,2,260,95,2,220,47,2,163,39,2,125,57,2
304.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2a51126500b57d91f11.png,480,640,0,62aed583bb1886000cae6fb1,acupoints,0,nguyenhoainamfs0502@gmail.com,93,156,2,106,98,2,131,105,2,154,110,2,176,98,2,216,74,2,258,95,2,225,50,2,171,40,2,130,60,2
305.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ae1126500b57d91f1f.png,480,640,0,62aed58ebb1886000cae6fb2,acupoints,0,nguyenhoainamfs0502@gmail.com,100,140,2,122,98,2,145,107,2,169,116,2,194,104,2,240,84,2,276,114,2,243,55,2,185,39,2,144,60,2
306.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e01126500b57d91f6a.png,480,640,0,62aed598bb1886000cae6fb5,acupoints,0,nguyenhoainamfs0502@gmail.com,118,146,2,139,106,2,177,118,2,209,130,2,239,122,2,279,111,2,304,149,2,263,61,2,217,46,2,165,57,2
307.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2db1126500b57d91f62.png,480,640,0,62aed5a2bb1886000cae6fb6,acupoints,0,nguyenhoainamfs0502@gmail.com,119,148,2,152,108,2,190,125,2,216,140,2,243,131,2,285,117,2,307,148,2,267,63,2,216,48,2,171,60,2
308.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e51126500b57d91f71.png,480,640,0,62aed5acbb1886000cae6fbe,acupoints,0,nguyenhoainamfs0502@gmail.com,125,151,2,159,114,2,199,130,2,226,149,2,255,137,2,290,119,2,310,152,2,265,61,2,217,49,2,171,62,2
309.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea38c1126500b57d92075.png,480,640,0,62aed5bbbb1886000cae6fbf,acupoints,0,nguyenhoainamfs0502@gmail.com,147,167,2,180,131,2,224,147,2,256,161,2,286,147,2,315,132,2,329,167,2,273,63,2,222,59,2,182,78,2
31.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1231126500b57d91cb1.png,480,640,0,62aed5c4bb1886000cae6fc0,acupoints,0,nguyenhoainamfs0502@gmail.com,210,218,2,223,171,2,258,182,2,287,195,2,312,180,2,357,152,2,399,175,2,359,95,2,306,84,2,257,109,2
310.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e21126500b57d91f6c.png,480,640,0,62aed5cfbb1886000cae6fc1,acupoints,0,nguyenhoainamfs0502@gmail.com,154,192,2,174,153,2,214,166,2,244,176,2,271,160,2,306,140,2,339,158,2,292,79,2,234,73,2,183,99,2
311.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2de1126500b57d91f66.png,480,640,0,62aed5d8bb1886000cae6fc2,acupoints,0,nguyenhoainamfs0502@gmail.com,153,200,2,176,156,2,216,171,2,248,183,2,275,170,2,305,149,2,342,171,2,293,84,2,234,80,2,182,108,2
312.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2de1126500b57d91f67.png,480,640,0,62aed5e2bb1886000cae6fc4,acupoints,0,nguyenhoainamfs0502@gmail.com,161,206,2,191,168,2,229,186,2,255,198,2,281,188,2,322,166,2,353,191,2,306,94,2,245,85,2,198,112,2
313.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2dc1126500b57d91f64.png,480,640,0,62aed7aabb1886000cae6fe2,acupoints,0,nguyenhoainamfs0502@gmail.com,164,207,2,191,170,2,234,194,2,262,202,2,286,196,2,321,167,2,353,194,2,309,100,2,251,90,2,203,105,2
314.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3651126500b57d92038.png,480,640,0,62af09d4bb1886000cae78cd,acupoints,0,nguyenhoainamfs0502@gmail.com,160,207,2,193,174,2,237,193,2,267,203,2,296,194,2,334,172,2,360,204,2,310,101,2,254,91,2,206,103,2
315.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3641126500b57d92036.png,480,640,0,62af09debb1886000cae78ce,acupoints,0,nguyenhoainamfs0502@gmail.com,162,206,2,196,168,2,239,191,2,272,203,2,302,192,2,335,171,2,356,201,2,311,103,2,257,96,2,207,106,2
316.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3861126500b57d9206c.png,480,640,0,62af09e7bb1886000cae78cf,acupoints,0,nguyenhoainamfs0502@gmail.com,164,206,2,195,168,2,241,185,2,271,198,2,300,187,2,336,169,2,360,206,2,308,102,2,257,92,2,206,109,2
317.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3881126500b57d9206f.png,480,640,0,62af09f2bb1886000cae78d0,acupoints,0,nguyenhoainamfs0502@gmail.com,159,206,2,187,166,2,235,185,2,264,198,2,292,188,2,329,165,2,353,198,2,303,99,2,249,91,2,202,109,2
318.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32c1126500b57d91fde.png,480,640,0,62af0a0bbb1886000cae78d1,acupoints,0,nguyenhoainamfs0502@gmail.com,144,215,2,161,173,2,202,183,2,227,189,2,253,178,2,294,154,2,334,174,2,284,98,2,229,93,2,179,117,2
319.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3251126500b57d91fd3.png,480,640,0,62aed7b6bb1886000cae6fe3,acupoints,0,nguyenhoainamfs0502@gmail.com,139,211,2,156,171,2,193,183,2,219,189,2,246,178,2,289,151,2,322,173,2,282,96,2,223,92,2,170,116,2
32.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea11f1126500b57d91cac.png,480,640,0,62aed7c5bb1886000cae6fe4,acupoints,0,nguyenhoainamfs0502@gmail.com,212,215,2,224,177,2,258,188,2,290,197,2,321,182,2,359,156,2,404,182,2,359,97,2,297,89,2,254,113,2
320.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3661126500b57d9203a.png,480,640,0,62aed806bb1886000cae6fe9,acupoints,0,nguyenhoainamfs0502@gmail.com,137,214,2,147,171,2,177,182,2,206,186,2,229,177,2,273,150,2,316,172,2,283,93,2,223,90,2,177,112,2
321.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3681126500b57d9203d.png,480,640,0,62aed812bb1886000cae6fea,acupoints,0,nguyenhoainamfs0502@gmail.com,129,209,2,142,161,2,164,175,2,188,183,2,215,175,2,263,149,2,303,174,2,281,97,2,229,88,2,175,105,2
322.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31f1126500b57d91fca.png,480,640,0,62aed81bbb1886000cae6fed,acupoints,0,nguyenhoainamfs0502@gmail.com,117,200,2,131,161,2,168,175,2,193,186,2,223,179,2,273,157,2,303,180,2,279,101,2,221,90,2,167,102,2
323.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31c1126500b57d91fc4.png,480,640,0,62aed826bb1886000cae6ff5,acupoints,0,nguyenhoainamfs0502@gmail.com,116,193,2,134,159,2,173,174,2,197,186,2,229,178,2,271,157,2,306,183,2,277,99,2,215,86,2,166,104,2
324.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3291126500b57d91fda.png,480,640,0,62aed834bb1886000cae7001,acupoints,0,nguyenhoainamfs0502@gmail.com,113,200,2,139,160,2,180,176,2,202,189,2,227,180,2,276,160,2,306,187,2,273,97,2,219,86,2,168,102,2
325.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32f1126500b57d91fe3.png,480,640,0,62aed83dbb1886000cae7009,acupoints,0,nguyenhoainamfs0502@gmail.com,113,195,2,134,156,2,177,173,2,207,186,2,233,178,2,277,157,2,308,184,2,268,96,2,218,85,2,160,100,2
326.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3591126500b57d92026.png,480,640,0,62aed844bb1886000cae700a,acupoints,0,nguyenhoainamfs0502@gmail.com,103,183,2,133,143,2,179,155,2,212,163,2,240,155,2,267,134,2,290,171,2,226,74,2,180,72,2,122,95,2
327.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea36b1126500b57d92041.png,480,640,0,62aed84ebb1886000cae700b,acupoints,0,nguyenhoainamfs0502@gmail.com,104,180,2,127,138,2,181,148,2,215,156,2,237,146,2,261,128,2,282,160,2,215,66,2,168,69,2,118,90,2
328.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea35e1126500b57d9202e.png,480,640,0,62aed861bb1886000cae700c,acupoints,0,nguyenhoainamfs0502@gmail.com,100,178,2,133,138,2,180,149,2,209,162,2,233,145,2,254,123,2,278,159,2,212,67,2,160,63,2,124,90,2
329.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31d1126500b57d91fc7.png,480,640,0,62aed86bbb1886000cae7013,acupoints,0,nguyenhoainamfs0502@gmail.com,87,174,2,113,129,2,164,143,2,188,151,2,214,139,2,244,118,2,271,148,2,215,68,2,165,63,2,117,83,2
33.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2b41126500b57d91f28.png,480,640,0,62aed877bb1886000cae7032,acupoints,0,nguyenhoainamfs0502@gmail.com,279,215,2,330,176,2,375,197,2,401,214,2,425,203,2,449,183,2,462,232,2,415,104,2,366,94,2,313,106,2
330.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3871126500b57d9206d.png,480,640,0,62aed883bb1886000cae7055,acupoints,0,nguyenhoainamfs0502@gmail.com,75,167,2,103,123,2,143,137,2,173,151,2,198,137,2,228,116,2,260,145,2,211,65,2,156,57,2,109,80,2
331.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3901126500b57d9207b.png,480,640,0,62aed88fbb1886000cae7078,acupoints,0,nguyenhoainamfs0502@gmail.com,66,153,2,90,117,2,129,131,2,156,143,2,182,135,2,223,117,2,249,139,2,216,69,2,165,57,2,119,68,2
332.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3921126500b57d9207e.png,480,640,0,62aed89bbb1886000cae7093,acupoints,0,nguyenhoainamfs0502@gmail.com,66,149,2,92,115,2,129,130,2,158,142,2,186,133,2,229,118,2,251,140,2,215,68,2,163,54,2,111,68,2
333.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3841126500b57d92069.png,480,640,0,62aed8a7bb1886000cae70b6,acupoints,0,nguyenhoainamfs0502@gmail.com,66,140,2,94,111,2,136,128,2,160,140,2,187,133,2,229,118,2,252,147,2,215,67,2,167,50,2,117,67,2
334.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e71126500b57d91f74.png,480,640,0,62aed8b0bb1886000cae70cc,acupoints,0,nguyenhoainamfs0502@gmail.com,63,152,2,92,110,2,133,128,2,165,143,2,190,133,2,232,118,2,255,147,2,215,68,2,167,52,2,110,68,2
335.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e81126500b57d91f75.png,480,640,0,62aed8c1bb1886000cae70fb,acupoints,0,nguyenhoainamfs0502@gmail.com,72,144,2,105,104,2,151,125,2,177,139,2,203,131,2,233,122,2,245,163,2,202,73,2,157,56,2,113,64,2
336.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e31126500b57d91f6e.png,480,640,0,62aed8cebb1886000cae7119,acupoints,0,nguyenhoainamfs0502@gmail.com,68,148,2,105,105,2,148,122,2,177,139,2,201,132,2,226,118,2,241,168,2,200,73,2,155,58,2,101,67,2
337.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea38a1126500b57d92071.png,480,640,0,62aed932bb1886000cae719b,acupoints,0,nguyenhoainamfs0502@gmail.com,67,143,2,102,104,2,147,124,2,174,136,2,196,134,2,226,118,2,240,166,2,197,73,2,153,58,2,110,66,2
338.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea4021126500b57d92127.png,480,640,0,62aed93cbb1886000cae719c,acupoints,0,nguyenhoainamfs0502@gmail.com,67,149,2,98,104,2,146,123,2,178,139,2,198,130,2,220,119,2,239,166,2,193,75,2,147,58,2,97,71,2
339.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3831126500b57d92067.png,480,640,0,62aed94bbb1886000cae719d,acupoints,0,nguyenhoainamfs0502@gmail.com,64,149,2,96,110,2,149,125,2,173,137,2,198,130,2,214,118,2,237,166,2,188,75,2,142,60,2,92,74,2
34.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1201126500b57d91cad.png,480,640,0,62aed956bb1886000cae719e,acupoints,0,nguyenhoainamfs0502@gmail.com,288,209,2,337,168,2,386,192,2,412,208,2,436,200,2,456,182,2,465,233,2,417,104,2,370,97,2,324,103,2
340.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ea1126500b57d91f78.png,480,640,0,62aed962bb1886000cae719f,acupoints,0,nguyenhoainamfs0502@gmail.com,59,180,2,77,142,2,121,151,2,149,157,2,170,147,2,213,128,2,237,157,2,194,89,2,146,77,2,105,91,2
341.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e11126500b57d91f6b.png,480,640,0,62aed96fbb1886000cae71a0,acupoints,0,nguyenhoainamfs0502@gmail.com,59,186,2,81,141,2,118,148,2,142,156,2,171,148,2,212,128,2,237,149,2,194,89,2,145,78,2,92,100,2
342.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3bc1126500b57d920bb.png,480,640,0,62aed97abb1886000cae71a1,acupoints,0,nguyenhoainamfs0502@gmail.com,57,179,2,78,142,2,116,153,2,141,168,2,171,158,2,214,139,2,235,166,2,202,100,2,150,84,2,108,97,2
343.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b91126500b57d920b6.png,480,640,0,62aed984bb1886000cae71a2,acupoints,0,nguyenhoainamfs0502@gmail.com,52,199,2,66,162,2,109,166,2,136,177,2,162,163,2,197,141,2,231,164,2,184,97,2,126,90,2,82,115,2
344.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3ba1126500b57d920b8.png,480,640,0,62aed98fbb1886000cae71a4,acupoints,0,nguyenhoainamfs0502@gmail.com,51,233,2,57,187,2,98,187,2,124,193,2,143,179,2,183,151,2,224,166,2,173,102,2,110,106,2,63,140,2
345.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea40d1126500b57d92138.png,480,640,0,62aed99dbb1886000cae71bb,acupoints,0,nguyenhoainamfs0502@gmail.com,52,227,2,60,188,2,96,190,2,129,196,2,148,179,2,186,151,2,229,168,2,177,104,2,116,104,2,75,134,2
346.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1221126500b57d91cb0.png,480,640,0,62aed9acbb1886000cae71c0,acupoints,0,nguyenhoainamfs0502@gmail.com,53,231,2,59,191,2,101,194,2,124,199,2,149,185,2,189,158,2,227,173,2,183,107,2,117,109,2,68,145,2
347.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1181126500b57d91ca0.png,480,640,0,62aed9eabb1886000cae71cc,acupoints,0,nguyenhoainamfs0502@gmail.com,56,230,2,64,186,2,100,193,2,129,200,2,156,187,2,196,158,2,231,179,2,188,107,2,132,102,2,84,131,2
348.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea4101126500b57d9213c.png,480,640,0,62aed9f6bb1886000cae71d3,acupoints,0,nguyenhoainamfs0502@gmail.com,162,224,2,180,186,2,225,200,2,252,215,2,281,201,2,324,177,2,347,217,2,304,124,2,249,114,2,202,133,2
349.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3c11126500b57d920c3.png,480,640,0,62aeda03bb1886000cae71e8,acupoints,0,nguyenhoainamfs0502@gmail.com,179,221,2,205,180,2,250,190,2,279,200,2,308,187,2,333,167,2,363,195,2,313,117,2,257,109,2,213,134,2
35.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea21b1126500b57d91e37.png,480,640,0,62aeda0fbb1886000cae71fe,acupoints,0,nguyenhoainamfs0502@gmail.com,277,204,2,317,166,2,363,184,2,395,200,2,427,196,2,449,174,2,463,223,2,412,102,2,365,95,2,320,107,2
350.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3c01126500b57d920c1.png,480,640,0,62aeda1fbb1886000cae7232,acupoints,0,nguyenhoainamfs0502@gmail.com,203,224,2,218,182,2,258,188,2,289,194,2,311,183,2,344,161,2,375,179,2,327,114,2,276,111,2,227,136,2
351.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3bb1126500b57d920b9.png,480,640,0,62aee22ebb1886000cae7661,acupoints,0,nguyenhoainamfs0502@gmail.com,207,221,2,223,179,2,261,189,2,291,194,2,315,181,2,353,161,2,383,189,2,336,117,2,284,109,2,238,133,2
352.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3c21126500b57d920c4.png,480,640,0,62aeda51bb1886000cae72c6,acupoints,0,nguyenhoainamfs0502@gmail.com,212,221,2,231,180,2,261,187,2,288,194,2,319,183,2,351,160,2,386,189,2,345,119,2,281,111,2,237,137,2
353.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ed1126500b57d91f7d.png,480,640,0,62aeda5dbb1886000cae72eb,acupoints,0,nguyenhoainamfs0502@gmail.com,217,214,2,232,175,2,268,184,2,294,195,2,320,182,2,361,163,2,395,191,2,353,118,2,300,108,2,253,129,2
354.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e21126500b57d91f6d.png,480,640,0,62aeda67bb1886000cae730c,acupoints,0,nguyenhoainamfs0502@gmail.com,227,205,2,252,166,2,287,182,2,313,198,2,348,185,2,380,167,2,409,200,2,368,117,2,322,102,2,272,121,2
355.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2dc1126500b57d91f63.png,480,640,0,62aeda74bb1886000cae732f,acupoints,0,nguyenhoainamfs0502@gmail.com,235,193,2,271,164,2,302,181,2,327,196,2,354,190,2,398,178,2,415,208,2,383,114,2,340,103,2,292,110,2
356.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e61126500b57d91f72.png,480,640,0,62aeda82bb1886000cae735d,acupoints,0,nguyenhoainamfs0502@gmail.com,258,180,2,299,150,2,336,168,2,360,184,2,385,179,2,417,168,2,427,213,2,393,114,2,354,97,2,310,102,2
357.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea4071126500b57d9212f.png,480,640,0,62aeda90bb1886000cae7382,acupoints,0,nguyenhoainamfs0502@gmail.com,255,182,2,295,147,2,332,164,2,357,176,2,384,176,2,415,163,2,430,212,2,390,119,2,354,102,2,300,111,2
358.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea40a1126500b57d92134.png,480,640,0,62aeda9ebb1886000cae73aa,acupoints,0,nguyenhoainamfs0502@gmail.com,252,190,2,290,147,2,331,163,2,356,179,2,385,171,2,412,164,2,429,209,2,388,120,2,343,102,2,295,113,2
359.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3be1126500b57d920bf.png,480,640,0,62aedaabbb1886000cae73c9,acupoints,0,nguyenhoainamfs0502@gmail.com,250,190,2,287,155,2,326,166,2,349,177,2,377,174,2,407,161,2,429,198,2,387,118,2,340,103,2,295,115,2
36.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1211126500b57d91caf.png,480,640,0,62aedab6bb1886000cae73df,acupoints,0,nguyenhoainamfs0502@gmail.com,240,204,2,273,161,2,319,179,2,346,193,2,372,179,2,417,158,2,440,189,2,398,102,2,343,90,2,289,107,2
360.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e91126500b57d91f76.png,480,640,0,62aedac0bb1886000cae73ed,acupoints,0,nguyenhoainamfs0502@gmail.com,248,191,2,279,155,2,320,170,2,348,181,2,376,172,2,407,160,2,427,203,2,383,118,2,338,105,2,285,118,2
361.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3271126500b57d91fd7.png,480,640,0,62aedacbbb1886000cae73f6,acupoints,0,nguyenhoainamfs0502@gmail.com,247,225,2,260,183,2,298,191,2,330,201,2,359,190,2,391,166,2,428,195,2,384,128,2,324,116,2,280,145,2
362.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32f1126500b57d91fe4.png,480,640,0,62aedad7bb1886000cae7415,acupoints,0,nguyenhoainamfs0502@gmail.com,253,224,2,269,184,2,308,194,2,340,210,2,369,192,2,405,173,2,440,210,2,395,131,2,336,121,2,295,141,2
363.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32a1126500b57d91fdb.png,480,640,0,62aedae0bb1886000cae742e,acupoints,0,nguyenhoainamfs0502@gmail.com,257,226,2,278,187,2,318,199,2,348,208,2,376,198,2,410,178,2,447,206,2,398,129,2,344,115,2,296,139,2
364.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3251126500b57d91fd4.png,480,640,0,62aedaecbb1886000cae7446,acupoints,0,nguyenhoainamfs0502@gmail.com,259,234,2,282,191,2,313,204,2,345,211,2,369,201,2,409,180,2,448,208,2,402,131,2,347,119,2,299,142,2
365.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2ea1126500b57d91f79.png,480,640,0,62aedafbbb1886000cae7458,acupoints,0,nguyenhoainamfs0502@gmail.com,257,230,2,278,196,2,316,207,2,343,215,2,375,200,2,418,179,2,447,209,2,398,131,2,351,122,2,305,140,2
366.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32e1126500b57d91fe1.png,480,640,0,62aedb04bb1886000cae7466,acupoints,0,nguyenhoainamfs0502@gmail.com,259,239,2,274,198,2,312,205,2,343,215,2,371,203,2,410,182,2,450,207,2,411,131,2,355,121,2,301,141,2
367.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3241126500b57d91fd2.png,480,640,0,62aedb0fbb1886000cae7470,acupoints,0,nguyenhoainamfs0502@gmail.com,266,231,2,295,191,2,329,210,2,356,224,2,382,211,2,425,187,2,462,215,2,420,125,2,361,117,2,311,133,2
368.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32c1126500b57d91fdf.png,480,640,0,62aedb18bb1886000cae7479,acupoints,0,nguyenhoainamfs0502@gmail.com,286,238,2,324,206,2,369,226,2,398,243,2,427,235,2,462,210,2,482,254,2,436,129,2,383,126,2,333,137,2
369.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e91126500b57d91f77.png,480,640,0,62aedb26bb1886000cae74a1,acupoints,0,nguyenhoainamfs0502@gmail.com,291,246,2,336,210,2,376,229,2,409,244,2,439,233,2,464,204,2,487,244,2,429,128,2,379,123,2,325,145,2
37.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1731126500b57d91d30.png,480,640,0,62aedb30bb1886000cae74b7,acupoints,0,nguyenhoainamfs0502@gmail.com,237,195,2,265,160,2,305,177,2,334,188,2,368,176,2,410,159,2,439,188,2,388,97,2,339,88,2,290,104,2
370.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e51126500b57d91f70.png,480,640,0,62aedb6abb1886000cae7545,acupoints,0,nguyenhoainamfs0502@gmail.com,287,256,2,329,212,2,372,237,2,401,243,2,433,232,2,457,203,2,488,238,2,430,126,2,369,121,2,319,149,2
371.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e71126500b57d91f73.png,480,640,0,62aedb76bb1886000cae7564,acupoints,0,nguyenhoainamfs0502@gmail.com,290,262,2,323,216,2,369,236,2,400,244,2,423,234,2,463,203,2,488,230,2,426,126,2,369,123,2,319,152,2
372.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2e41126500b57d91f6f.png,480,640,0,62aedb7fbb1886000cae757a,acupoints,0,nguyenhoainamfs0502@gmail.com,287,260,2,323,218,2,362,237,2,393,250,2,419,235,2,459,205,2,485,230,2,429,128,2,374,126,2,313,157,2
